;Invoice ID;Branch;City;Customer type;Gender;Product line;Unit price;Quantity;Tax 5%;Total;Date;Time;Payment;cogs;gross margin percentage;gross income;Rating;name;age
420;266-76-6436;C;Naypyitaw;Member;Feminino;Food and beverages;38,6;3;5,79;121,59;3/28/2019;13:57;pix;115,8;4,761,904,762;5,79;7,5;Aurora Casa Grande;51
421;740-22-2500;C;Naypyitaw;Normal;Feminino;Acessórios eletrônicos;84,05;3;126,075;2,647,575;1/23/2019;13:29;Dinheiro;252,15;4,761,904,762;126,075;9,8;Sra. Sabrina Dias;50
422;271-88-8734;C;Naypyitaw;Member;Feminino;Fashion accessories;97,21;10;48,605;1,020,705;2/8/2019;13:00;Cartão de Crédito;972,1;4,761,904,762;48,605;8,7;Enrico Santos;51
423;301-81-8610;B;Mandalay;Member;Masculino;Fashion accessories;25,42;8;10,168;213,528;3/19/2019;19:42;Cartão de Crédito;203,36;4,761,904,762;10,168;6,7;Maya Abreu;44
424;489-64-4354;C;Naypyitaw;Normal;Masculino;Fashion accessories;16,28;1;0,814;17,094;3/9/2019;15:36;Dinheiro;16,28;4,761,904,762;0,814;5,0;Luiz Henrique Vargas;20
425;198-84-7132;B;Mandalay;Member;Masculino;Fashion accessories;40,61;9;182,745;3,837,645;1/2/2019;13:40;Dinheiro;365,49;4,761,904,762;182,745;7,0;Dra. Bianca Jesus;30
426;269-10-8440;A;Yangon;Member;Masculino;Saúde e beleza;53,17;7;186,095;3,907,995;1/21/2019;18:01;Dinheiro;372,19;4,761,904,762;186,095;8,9;Davi Lucca Guerra;27
427;650-98-6268;B;Mandalay;Member;Feminino;Food and beverages;20,87;3;31,305;657,405;3/20/2019;13:53;Cartão de Crédito;62,61;4,761,904,762;31,305;8,0;Ester Pires;57
428;741-73-3559;B;Mandalay;Normal;Masculino;Sports and travel;67,27;5;168,175;3,531,675;2/27/2019;17:27;Dinheiro;336,35;4,761,904,762;168,175;6,9;Rhavi Machado;21
429;325-77-6186;A;Yangon;Member;Feminino;Casa e estilo de vida;90,65;10;45,325;951,825;3/8/2019;10:53;pix;906,5;4,761,904,762;45,325;7,3;Nina Sampaio;26
430;286-75-7818;B;Mandalay;Normal;Masculino;Fashion accessories;69,08;2;6,908;145,068;1/31/2019;19:48;Cartão de Crédito;138,16;4,761,904,762;6,908;6,9;Heloisa Almeida;68
431;574-57-9721;C;Naypyitaw;Normal;Masculino;Food and beverages;43,27;2;4,327;90,867;3/8/2019;16:53;pix;86,54;4,761,904,762;4,327;5,7;Pietra Garcia;48
432;459-50-7686;A;Yangon;Normal;Feminino;Acessórios eletrônicos;23,46;6;7,038;147,798;1/13/2019;19:14;pix;140,76;4,761,904,762;7,038;6,4;Nicolas Vieira;26
433;616-87-0016;B;Mandalay;Normal;Masculino;Fashion accessories;95,54;7;33,439;702,219;3/9/2019;14:36;Cartão de Crédito;668,78;4,761,904,762;33,439;9,6;Jade Melo;54
434;837-55-7229;B;Mandalay;Normal;Feminino;Fashion accessories;47,44;1;2,372;49,812;2/22/2019;18:19;Cartão de Crédito;47,44;4,761,904,762;2,372;6,8;Sarah Sampaio;41
435;751-69-0068;C;Naypyitaw;Normal;Masculino;Sports and travel;99,24;9;44,658;937,818;3/19/2019;19:09;pix;893,16;4,761,904,762;44,658;9,0;João Lucas da Mata;20
436;257-73-1380;C;Naypyitaw;Member;Masculino;Sports and travel;82,93;4;16,586;348,306;1/20/2019;16:51;pix;331,72;4,761,904,762;16,586;9,6;Henry da Cruz;37
437;345-08-4992;A;Yangon;Normal;Masculino;Casa e estilo de vida;33,99;6;10,197;214,137;3/8/2019;15:37;Cartão de Crédito;203,94;4,761,904,762;10,197;7,7;Cecilia Nogueira;57
438;549-96-4200;C;Naypyitaw;Member;Masculino;Food and beverages;17,04;4;3,408;71,568;3/8/2019;20:15;pix;68,16;4,761,904,762;3,408;7,0;Benício Novais;22
439;810-60-6344;C;Naypyitaw;Normal;Feminino;Acessórios eletrônicos;40,86;8;16,344;343,224;2/7/2019;14:38;Cartão de Crédito;326,88;4,761,904,762;16,344;6,5;Apollo Nascimento;67
440;450-28-2866;C;Naypyitaw;Member;Masculino;Food and beverages;17,44;5;4,36;91,56;1/15/2019;19:25;Dinheiro;87,2;4,761,904,762;4,36;8,1;Luigi Fogaça;61
441;394-30-3170;B;Mandalay;Member;Feminino;Sports and travel;88,43;8;35,372;742,812;3/22/2019;19:35;Cartão de Crédito;707,44;4,761,904,762;35,372;4,3;Pietra Cirino;34
442;138-17-5109;A;Yangon;Member;Feminino;Casa e estilo de vida;89,21;9;401,445;8,430,345;1/15/2019;15:42;Cartão de Crédito;802,89;4,761,904,762;401,445;6,5;Isabella Pacheco;62
443;192-98-7397;C;Naypyitaw;Normal;Masculino;Fashion accessories;12,78;1;0,639;13,419;1/8/2019;14:11;pix;12,78;4,761,904,762;0,639;9,5;Rhavi Machado;21
444;301-11-9629;A;Yangon;Normal;Feminino;Sports and travel;19,1;7;6,685;140,385;1/15/2019;10:43;Dinheiro;133,7;4,761,904,762;6,685;9,7;Luara da Rosa;35
445;390-80-5128;B;Mandalay;Member;Feminino;Saúde e beleza;19,15;1;0,9575;201,075;1/28/2019;17:58;Cartão de Crédito;19,15;4,761,904,762;0,9575;9,5;Eloá Mendes;52
446;235-46-8343;C;Naypyitaw;Member;Masculino;Food and beverages;27,66;10;13,83;290,43;2/14/2019;11:26;Cartão de Crédito;276,6;4,761,904,762;13,83;8,9;Luara da Rosa;35
447;453-12-7053;C;Naypyitaw;Normal;Masculino;Fashion accessories;45,74;3;6,861;144,081;3/10/2019;17:38;Cartão de Crédito;137,22;4,761,904,762;6,861;6,5;Esther Silveira;57
448;296-11-7041;B;Mandalay;Member;Feminino;Saúde e beleza;27,07;1;13,535;284,235;1/12/2019;20:07;Cartão de Crédito;27,07;4,761,904,762;13,535;5,3;Pietra Cirino;34
449;449-27-2918;B;Mandalay;Member;Feminino;Sports and travel;39,12;1;1,956;41,076;3/26/2019;11:02;Cartão de Crédito;39,12;4,761,904,762;1,956;9,6;Helena Cavalcanti;58
450;891-01-7034;B;Mandalay;Normal;Feminino;Acessórios eletrônicos;74,71;6;22,413;470,673;1/1/2019;19:07;Dinheiro;448,26;4,761,904,762;22,413;6,7;Bianca Jesus;30
451;744-09-5786;B;Mandalay;Normal;Masculino;Acessórios eletrônicos;22,01;6;6,603;138,663;1/2/2019;18:50;Dinheiro;132,06;4,761,904,762;6,603;7,6;Bento Rezende;33
452;727-17-0390;A;Yangon;Normal;Feminino;Food and beverages;63,61;5;159,025;3,339,525;3/16/2019;12:43;pix;318,05;4,761,904,762;159,025;4,8;Felipe Nunes;56
453;568-88-3448;A;Yangon;Normal;Masculino;Saúde e beleza;25,0;1;1,25;26,25;3/3/2019;15:09;pix;25,0;4,761,904,762;1,25;5,5;Théo Fonseca;44
454;187-83-5490;A;Yangon;Member;Masculino;Acessórios eletrônicos;20,77;4;4,154;87,234;1/31/2019;13:47;Dinheiro;83,08;4,761,904,762;4,154;4,7;Brayan Borges;40
455;767-54-1907;B;Mandalay;Member;Feminino;Fashion accessories;29,56;5;7,39;155,19;2/13/2019;16:59;Dinheiro;147,8;4,761,904,762;7,39;6,9;Srta. Alice Nascimento;33
456;710-46-4433;B;Mandalay;Member;Feminino;Food and beverages;77,4;9;34,83;731,43;2/15/2019;14:15;Cartão de Crédito;696,6;4,761,904,762;34,83;4,5;Emanuel Rios;58
457;533-33-5337;B;Mandalay;Normal;Masculino;Acessórios eletrônicos;79,39;10;39,695;833,595;2/7/2019;20:24;Dinheiro;793,9;4,761,904,762;39,695;6,2;Sr. Vinícius da Costa;29
458;325-90-8763;C;Naypyitaw;Member;Feminino;Acessórios eletrônicos;46,57;10;23,285;488,985;1/27/2019;13:58;Dinheiro;465,7;4,761,904,762;23,285;7,6;Sarah Sampaio;41
459;729-46-7422;C;Naypyitaw;Normal;Masculino;Food and beverages;35,89;1;17,945;376,845;2/23/2019;16:52;Cartão de Crédito;35,89;4,761,904,762;17,945;7,9;Cecilia Machado;64
460;639-76-1242;C;Naypyitaw;Normal;Masculino;Food and beverages;40,52;5;10,13;212,73;2/3/2019;15:19;Dinheiro;202,6;4,761,904,762;10,13;4,5;Isabel Rios;63
461;234-03-4040;B;Mandalay;Member;Feminino;Food and beverages;73,05;10;36,525;767,025;3/3/2019;12:25;Cartão de Crédito;730,5;4,761,904,762;36,525;8,7;Luiz Henrique Aparecida;42
462;326-71-2155;C;Naypyitaw;Normal;Feminino;Sports and travel;73,95;4;14,79;310,59;2/3/2019;10:02;Dinheiro;295,8;4,761,904,762;14,79;6,1;Esther Silveira;57
463;320-32-8842;C;Naypyitaw;Member;Feminino;Food and beverages;22,62;1;1,131;23,751;3/17/2019;18:58;Dinheiro;22,62;4,761,904,762;1,131;6,4;Bianca da Luz;49
464;470-32-9057;A;Yangon;Member;Masculino;Food and beverages;51,34;5;12,835;269,535;3/28/2019;15:31;Cartão de Crédito;256,7;4,761,904,762;12,835;9,1;Sr. Vinícius da Costa;29
465;878-30-2331;C;Naypyitaw;Member;Feminino;Sports and travel;54,55;10;27,275;572,775;3/2/2019;11:22;Cartão de Crédito;545,5;4,761,904,762;27,275;7,1;Maria Julia Fernandes;61
466;440-59-5691;C;Naypyitaw;Member;Feminino;Saúde e beleza;37,15;7;130,025;2,730,525;2/8/2019;13:12;Cartão de Crédito;260,05;4,761,904,762;130,025;7,7;Apollo Machado;67
467;554-53-3790;B;Mandalay;Normal;Masculino;Sports and travel;37,02;6;11,106;233,226;3/22/2019;18:33;Dinheiro;222,12;4,761,904,762;11,106;4,5;Stella Gomes;66
468;746-19-0921;C;Naypyitaw;Normal;Masculino;Food and beverages;21,58;1;1,079;22,659;2/9/2019;10:02;pix;21,58;4,761,904,762;1,079;7,2;Diogo Melo;31
469;233-34-0817;C;Naypyitaw;Member;Feminino;Acessórios eletrônicos;98,84;1;4,942;103,782;2/15/2019;11:21;Dinheiro;98,84;4,761,904,762;4,942;8,4;Davi Lucca Guerra;27
470;767-05-1286;C;Naypyitaw;Member;Feminino;Casa e estilo de vida;83,77;6;25,131;527,751;1/23/2019;12:10;pix;502,62;4,761,904,762;25,131;5,4;João Lucas da Mata;20
471;340-21-9136;A;Yangon;Member;Feminino;Sports and travel;40,05;4;8,01;168,21;1/25/2019;11:40;Dinheiro;160,2;4,761,904,762;8,01;9,7;Dra. Ester Pires;57
472;405-31-3305;A;Yangon;Member;Masculino;Fashion accessories;43,13;10;21,565;452,865;2/2/2019;18:31;Cartão de Crédito;431,3;4,761,904,762;21,565;5,5;Sarah Sampaio;41
473;731-59-7531;B;Mandalay;Member;Masculino;Saúde e beleza;72,57;8;29,028;609,588;3/30/2019;17:58;Dinheiro;580,56;4,761,904,762;29,028;4,6;Asafe Rocha;24
474;676-39-6028;A;Yangon;Member;Feminino;Acessórios eletrônicos;64,44;5;16,11;338,31;3/30/2019;17:04;Dinheiro;322,2;4,761,904,762;16,11;6,6;Sr. Diogo Moraes;50
475;502-05-1910;A;Yangon;Normal;Masculino;Saúde e beleza;65,18;3;9,777;205,317;2/25/2019;20:35;Cartão de Crédito;195,54;4,761,904,762;9,777;6,3;Manuela Sá;22
476;485-30-8700;A;Yangon;Normal;Feminino;Sports and travel;33,26;5;8,315;174,615;3/18/2019;16:10;Cartão de Crédito;166,3;4,761,904,762;8,315;4,2;Felipe Nunes;56
477;598-47-9715;C;Naypyitaw;Normal;Masculino;Acessórios eletrônicos;84,07;4;16,814;353,094;3/7/2019;16:54;pix;336,28;4,761,904,762;16,814;4,4;João Miguel da Cunha;39
478;701-69-8742;B;Mandalay;Normal;Masculino;Sports and travel;34,37;10;17,185;360,885;3/16/2019;10:11;pix;343,7;4,761,904,762;17,185;6,7;Yan da Rosa;18
479;575-67-1508;A;Yangon;Normal;Masculino;Acessórios eletrônicos;38,6;1;1,93;40,53;1/29/2019;11:26;pix;38,6;4,761,904,762;1,93;6,7;Emanuel Rios;58
480;541-08-3113;C;Naypyitaw;Normal;Masculino;Food and beverages;65,97;8;26,388;554,148;2/2/2019;20:29;Dinheiro;527,76;4,761,904,762;26,388;8,4;Emanuel Rios;58
481;246-11-3901;C;Naypyitaw;Normal;Feminino;Acessórios eletrônicos;32,8;10;16,4;344,4;2/15/2019;12:12;Dinheiro;328,0;4,761,904,762;16,4;6,2;Liam Mendes;26
482;674-15-9296;A;Yangon;Normal;Masculino;Sports and travel;37,14;5;9,285;194,985;1/8/2019;13:05;pix;185,7;4,761,904,762;9,285;5,0;Milena Melo;28
483;305-18-3552;B;Mandalay;Member;Masculino;Casa e estilo de vida;60,38;10;30,19;633,99;2/12/2019;16:19;Dinheiro;603,8;4,761,904,762;30,19;6,0;Luiz Fernando da Cruz;65
484;493-65-6248;C;Naypyitaw;Member;Feminino;Sports and travel;36,98;10;18,49;388,29;1/1/2019;19:48;Cartão de Crédito;369,8;4,761,904,762;18,49;7,0;Letícia Oliveira;32
485;438-01-4015;B;Mandalay;Member;Feminino;Sports and travel;49,49;4;9,898;207,858;3/21/2019;15:25;pix;197,96;4,761,904,762;9,898;6,6;Pietro Alves;47
486;709-58-4068;B;Mandalay;Normal;Feminino;Fashion accessories;41,09;10;20,545;431,445;2/28/2019;14:42;Dinheiro;410,9;4,761,904,762;20,545;7,3;Luiz Henrique Vargas;20
487;795-49-7276;A;Yangon;Normal;Masculino;Fashion accessories;37,15;4;7,43;156,03;3/23/2019;18:59;pix;148,6;4,761,904,762;7,43;8,3;Fernando Vieira;47
488;556-72-8512;C;Naypyitaw;Normal;Masculino;Casa e estilo de vida;22,96;1;1,148;24,108;1/30/2019;20:47;Dinheiro;22,96;4,761,904,762;1,148;4,3;Bianca Jesus;30
489;627-95-3243;B;Mandalay;Member;Feminino;Casa e estilo de vida;77,68;9;34,956;734,076;2/4/2019;13:21;pix;699,12;4,761,904,762;34,956;9,8;Marcos Vinicius Silva;28
490;686-41-0932;B;Mandalay;Normal;Feminino;Fashion accessories;34,7;2;3,47;72,87;3/13/2019;19:48;pix;69,4;4,761,904,762;3,47;8,2;Bruna Novaes;60
491;510-09-5628;A;Yangon;Member;Feminino;Fashion accessories;19,66;10;9,83;206,43;3/15/2019;18:20;Cartão de Crédito;196,6;4,761,904,762;9,83;7,2;Ana Cecília Lopes;63
492;608-04-3797;B;Mandalay;Member;Feminino;Saúde e beleza;25,32;8;10,128;212,688;3/5/2019;20:24;pix;202,56;4,761,904,762;10,128;8,7;Luiz Miguel da Paz;60
493;148-82-2527;C;Naypyitaw;Member;Feminino;Casa e estilo de vida;12,12;10;6,06;127,26;3/5/2019;13:44;Cartão de Crédito;121,2;4,761,904,762;6,06;8,4;Bianca da Luz;49
494;437-53-3084;B;Mandalay;Normal;Masculino;Fashion accessories;99,89;2;9,989;209,769;2/26/2019;11:48;pix;199,78;4,761,904,762;9,989;7,1;Luigi Fogaça;61
495;632-32-4574;B;Mandalay;Normal;Masculino;Sports and travel;75,92;8;30,368;637,728;3/20/2019;14:14;Dinheiro;607,36;4,761,904,762;30,368;5,5;Matteo Aparecida;67
496;556-97-7101;C;Naypyitaw;Normal;Feminino;Acessórios eletrônicos;63,22;2;6,322;132,762;1/1/2019;15:51;Dinheiro;126,44;4,761,904,762;6,322;8,5;Dr. Bento Gonçalves;43
497;862-59-8517;C;Naypyitaw;Normal;Feminino;Food and beverages;90,24;6;27,072;568,512;1/27/2019;11:17;Dinheiro;541,44;4,761,904,762;27,072;6,2;Nicolas Guerra;59
498;401-18-8016;B;Mandalay;Member;Feminino;Sports and travel;98,13;1;49,065;1,030,365;1/21/2019;17:36;Dinheiro;98,13;4,761,904,762;49,065;8,9;Sr. Enzo Andrade;22
499;420-18-8989;A;Yangon;Member;Feminino;Sports and travel;51,52;8;20,608;432,768;2/2/2019;15:47;Dinheiro;412,16;4,761,904,762;20,608;9,6;Isabella Montenegro;19
500;277-63-2961;B;Mandalay;Member;Masculino;Sports and travel;73,97;1;36,985;776,685;2/3/2019;15:53;Cartão de Crédito;73,97;4,761,904,762;36,985;5,4;Liam da Mata;35
501;573-98-8548;C;Naypyitaw;Member;Feminino;Fashion accessories;31,9;1;1,595;33,495;1/5/2019;12:40;pix;31,9;4,761,904,762;1,595;9,1;Diogo Melo;31
502;620-02-2046;C;Naypyitaw;Normal;Masculino;Casa e estilo de vida;69,4;2;6,94;145,74;1/27/2019;19:48;pix;138,8;4,761,904,762;6,94;9,0;Vinícius da Costa;29
503;282-35-2475;B;Mandalay;Normal;Feminino;Sports and travel;93,31;2;9,331;195,951;3/25/2019;17:53;Dinheiro;186,62;4,761,904,762;9,331;6,3;Sabrina Pimenta;53
504;511-54-3087;B;Mandalay;Normal;Masculino;Sports and travel;88,45;1;44,225;928,725;2/25/2019;16:36;Cartão de Crédito;88,45;4,761,904,762;44,225;9,5;Srta. Maria Flor Pereira;30
505;726-29-6793;A;Yangon;Member;Masculino;Acessórios eletrônicos;24,18;8;9,672;203,112;1/28/2019;20:54;pix;193,44;4,761,904,762;9,672;9,8;Luiz Henrique Aparecida;42
506;387-49-4215;B;Mandalay;Member;Feminino;Sports and travel;48,5;3;7,275;152,775;1/8/2019;12:50;Dinheiro;145,5;4,761,904,762;7,275;6,7;Daniel Barbosa;30
507;862-17-9201;B;Mandalay;Normal;Feminino;Food and beverages;84,05;6;25,215;529,515;1/29/2019;10:48;Cartão de Crédito;504,3;4,761,904,762;25,215;7,7;Henry Gabriel Melo;33
508;291-21-5991;B;Mandalay;Member;Masculino;Saúde e beleza;61,29;5;153,225;3,217,725;3/29/2019;14:28;Dinheiro;306,45;4,761,904,762;153,225;7,0;Otávio Moraes;37
509;602-80-9671;C;Naypyitaw;Member;Feminino;Casa e estilo de vida;15,95;6;4,785;100,485;2/9/2019;17:15;Cartão de Crédito;95,7;4,761,904,762;4,785;5,1;Mateus Pacheco;29
510;347-72-6115;B;Mandalay;Member;Feminino;Sports and travel;90,74;7;31,759;666,939;1/16/2019;18:03;Cartão de Crédito;635,18;4,761,904,762;31,759;6,2;Bianca da Luz;49
511;209-61-0206;A;Yangon;Normal;Feminino;Casa e estilo de vida;42,91;5;107,275;2,252,775;1/5/2019;17:29;pix;214,55;4,761,904,762;107,275;6,1;Luiz Henrique Aparecida;42
512;595-27-4851;A;Yangon;Normal;Feminino;Fashion accessories;54,28;7;18,998;398,958;1/27/2019;18:05;pix;379,96;4,761,904,762;18,998;9,3;Heloisa Almeida;68
513;189-52-0236;A;Yangon;Normal;Masculino;Acessórios eletrônicos;99,55;7;348,425;7,316,925;3/14/2019;12:07;Dinheiro;696,85;4,761,904,762;348,425;7,6;Gabrielly Garcia;61
514;503-07-0930;C;Naypyitaw;Member;Masculino;Sports and travel;58,39;7;204,365;4,291,665;2/23/2019;19:49;Cartão de Crédito;408,73;4,761,904,762;204,365;8,2;Bianca Jesus;30
515;413-20-6708;C;Naypyitaw;Member;Feminino;Fashion accessories;51,47;1;25,735;540,435;3/18/2019;15:52;pix;51,47;4,761,904,762;25,735;8,5;Vinícius da Luz;30
516;425-85-2085;B;Mandalay;Member;Masculino;Saúde e beleza;54,86;5;13,715;288,015;3/29/2019;16:48;pix;274,3;4,761,904,762;13,715;9,8;Rhavi Machado;21
517;521-18-7827;C;Naypyitaw;Member;Masculino;Casa e estilo de vida;39,39;5;98,475;2,067,975;1/22/2019;20:46;Cartão de Crédito;196,95;4,761,904,762;98,475;8,7;Jade Melo;54
518;220-28-1851;A;Yangon;Normal;Masculino;Casa e estilo de vida;34,73;2;3,473;72,933;3/1/2019;18:14;pix;69,46;4,761,904,762;3,473;9,7;Rhavi Machado;21
519;600-38-9738;C;Naypyitaw;Member;Masculino;Sports and travel;71,92;5;17,98;377,58;1/17/2019;15:05;Cartão de Crédito;359,6;4,761,904,762;17,98;4,3;Brayan Barros;39
520;734-91-1155;B;Mandalay;Normal;Feminino;Acessórios eletrônicos;45,71;3;68,565;1,439,865;3/26/2019;10:34;Cartão de Crédito;137,13;4,761,904,762;68,565;7,7;Lara Souza;61
521;451-28-5717;C;Naypyitaw;Member;Feminino;Casa e estilo de vida;83,17;6;24,951;523,971;3/20/2019;11:23;Dinheiro;499,02;4,761,904,762;24,951;7,3;Benício Novais;22
522;609-81-8548;A;Yangon;Member;Feminino;Casa e estilo de vida;37,44;6;11,232;235,872;2/6/2019;13:55;Cartão de Crédito;224,64;4,761,904,762;11,232;5,9;Manuela Sá;22
523;133-14-7229;C;Naypyitaw;Normal;Masculino;Saúde e beleza;62,87;2;6,287;132,027;1/1/2019;11:43;Dinheiro;125,74;4,761,904,762;6,287;5,0;Isabella Montenegro;19
524;534-01-4457;A;Yangon;Normal;Masculino;Food and beverages;81,71;6;24,513;514,773;1/27/2019;14:36;Cartão de Crédito;490,26;4,761,904,762;24,513;8,0;Maysa Lopes;56
525;719-89-8991;A;Yangon;Member;Feminino;Sports and travel;91,41;5;228,525;4,799,025;2/25/2019;16:03;pix;457,05;4,761,904,762;228,525;7,1;Nicolas Fogaça;50
526;286-62-6248;B;Mandalay;Normal;Masculino;Fashion accessories;39,21;4;7,842;164,682;1/16/2019;20:03;Cartão de Crédito;156,84;4,761,904,762;7,842;9,0;Maya da Paz;59
527;339-38-9982;B;Mandalay;Member;Masculino;Fashion accessories;59,86;2;5,986;125,706;1/13/2019;14:55;pix;119,72;4,761,904,762;5,986;6,7;Dra. Bianca Jesus;30
528;827-44-5872;B;Mandalay;Member;Feminino;Food and beverages;54,36;10;27,18;570,78;2/7/2019;11:28;Cartão de Crédito;543,6;4,761,904,762;27,18;6,1;Vitor Hugo Castro;29
529;827-77-7633;A;Yangon;Normal;Masculino;Sports and travel;98,09;9;441,405;9,269,505;2/17/2019;19:41;Dinheiro;882,81;4,761,904,762;441,405;9,3;Dr. José Miguel Teixeira;24
530;287-83-1405;A;Yangon;Normal;Masculino;Saúde e beleza;25,43;6;7,629;160,209;2/12/2019;19:01;pix;152,58;4,761,904,762;7,629;7,0;Maria Julia Fernandes;61
531;435-13-4908;A;Yangon;Member;Masculino;Fashion accessories;86,68;8;34,672;728,112;1/24/2019;18:04;Cartão de Crédito;693,44;4,761,904,762;34,672;7,2;Cecilia Machado;64
532;857-67-9057;B;Mandalay;Normal;Masculino;Acessórios eletrônicos;22,95;10;11,475;240,975;2/6/2019;19:20;pix;229,5;4,761,904,762;11,475;8,2;Stella Gomes;66
533;236-27-1144;C;Naypyitaw;Normal;Feminino;Food and beverages;16,31;9;73,395;1,541,295;3/26/2019;10:31;pix;146,79;4,761,904,762;73,395;8,4;Maria Isis Barros;60
534;892-05-6689;A;Yangon;Normal;Feminino;Casa e estilo de vida;28,32;5;7,08;148,68;3/11/2019;13:28;pix;141,6;4,761,904,762;7,08;6,2;Emanuel da Paz;46
535;583-41-4548;C;Naypyitaw;Normal;Masculino;Casa e estilo de vida;16,67;7;58,345;1,225,245;2/7/2019;11:36;pix;116,69;4,761,904,762;58,345;7,4;Maria Helena Guerra;41
536;339-12-4827;B;Mandalay;Member;Feminino;Fashion accessories;73,96;1;3,698;77,658;1/5/2019;11:32;Cartão de Crédito;73,96;4,761,904,762;3,698;5,0;Antony Melo;25
537;643-38-7867;A;Yangon;Normal;Masculino;Casa e estilo de vida;97,94;1;4,897;102,837;3/7/2019;11:44;pix;97,94;4,761,904,762;4,897;6,9;Manuela Sá;22
538;308-81-0538;A;Yangon;Normal;Feminino;Fashion accessories;73,05;4;14,61;306,81;2/25/2019;17:16;Cartão de Crédito;292,2;4,761,904,762;14,61;4,9;Yago Azevedo;63
539;358-88-9262;C;Naypyitaw;Member;Feminino;Food and beverages;87,48;6;26,244;551,124;2/1/2019;18:43;pix;524,88;4,761,904,762;26,244;5,1;Maria Luísa Porto;32
540;460-35-4390;A;Yangon;Normal;Masculino;Casa e estilo de vida;30,68;3;4,602;96,642;1/22/2019;11:00;pix;92,04;4,761,904,762;4,602;9,1;Matteo Aparecida;67
541;343-87-0864;C;Naypyitaw;Member;Masculino;Saúde e beleza;75,88;1;3,794;79,674;1/3/2019;10:30;Cartão de Crédito;75,88;4,761,904,762;3,794;7,1;Maya Souza;19
542;173-50-1108;B;Mandalay;Member;Feminino;Sports and travel;20,18;4;4,036;84,756;2/13/2019;12:14;Cartão de Crédito;80,72;4,761,904,762;4,036;5,0;Ayla Peixoto;20
543;243-47-2663;C;Naypyitaw;Member;Masculino;Acessórios eletrônicos;18,77;6;5,631;118,251;1/28/2019;16:43;Cartão de Crédito;112,62;4,761,904,762;5,631;5,5;Pietro da Costa;38
544;841-18-8232;B;Mandalay;Normal;Feminino;Food and beverages;71,2;1;3,56;74,76;1/5/2019;20:40;Cartão de Crédito;71,2;4,761,904,762;3,56;9,2;Henry da Cruz;37
545;701-23-5550;B;Mandalay;Member;Masculino;Casa e estilo de vida;38,81;4;7,762;163,002;3/19/2019;13:40;pix;155,24;4,761,904,762;7,762;4,9;Dom da Mata;28
546;647-50-1224;A;Yangon;Normal;Feminino;Fashion accessories;29,42;10;14,71;308,91;1/12/2019;16:23;pix;294,2;4,761,904,762;14,71;8,9;Otávio Moraes;37
547;541-48-8554;A;Yangon;Normal;Masculino;Sports and travel;60,95;9;274,275;5,759,775;1/7/2019;12:08;Cartão de Crédito;548,55;4,761,904,762;274,275;6,0;Nicolas Guerra;59
548;539-21-7227;B;Mandalay;Normal;Feminino;Sports and travel;51,54;5;12,885;270,585;1/26/2019;17:45;Dinheiro;257,7;4,761,904,762;12,885;4,2;Valentina Borges;61
549;213-32-1216;A;Yangon;Normal;Feminino;Acessórios eletrônicos;66,06;6;19,818;416,178;1/23/2019;10:28;Dinheiro;396,36;4,761,904,762;19,818;7,3;Melina Fonseca;35
550;747-58-7183;B;Mandalay;Normal;Masculino;Fashion accessories;57,27;3;85,905;1,804,005;2/9/2019;20:31;pix;171,81;4,761,904,762;85,905;6,5;Alice Nascimento;33
551;582-52-8065;B;Mandalay;Normal;Feminino;Fashion accessories;54,31;9;244,395;5,132,295;2/22/2019;10:49;Dinheiro;488,79;4,761,904,762;244,395;8,9;Anthony Gabriel Sá;30
552;210-57-1719;B;Mandalay;Normal;Feminino;Saúde e beleza;58,24;9;26,208;550,368;2/5/2019;12:34;Dinheiro;524,16;4,761,904,762;26,208;9,7;Juan Ramos;49
553;399-69-4630;C;Naypyitaw;Normal;Masculino;Acessórios eletrônicos;22,21;6;6,663;139,923;3/7/2019;10:23;Cartão de Crédito;133,26;4,761,904,762;6,663;8,6;Marcos Vinicius Silva;28
554;134-75-2619;A;Yangon;Member;Masculino;Acessórios eletrônicos;19,32;7;6,762;142,002;3/25/2019;18:51;Dinheiro;135,24;4,761,904,762;6,762;6,9;Gustavo Henrique Sales;37
555;356-44-8813;B;Mandalay;Normal;Masculino;Casa e estilo de vida;37,48;3;5,622;118,062;1/20/2019;13:45;Cartão de Crédito;112,44;4,761,904,762;5,622;7,7;José Miguel Teixeira;24
556;198-66-9832;B;Mandalay;Member;Feminino;Fashion accessories;72,04;2;7,204;151,284;2/4/2019;19:38;Dinheiro;144,08;4,761,904,762;7,204;9,5;Vinícius da Costa;29
557;283-26-5248;C;Naypyitaw;Member;Feminino;Food and beverages;98,52;10;49,26;1034,46;1/30/2019;20:23;pix;985,2;4,761,904,762;49,26;4,5;Davi Miguel Vasconcelos;55
558;712-39-0363;A;Yangon;Member;Masculino;Food and beverages;41,66;6;12,498;262,458;1/2/2019;15:24;pix;249,96;4,761,904,762;12,498;5,6;Kamilly da Mata;26
559;218-59-9410;A;Yangon;Member;Feminino;Casa e estilo de vida;72,42;3;10,863;228,123;3/29/2019;16:54;pix;217,26;4,761,904,762;10,863;8,2;Maria Flor Pereira;30
